SURVEY_START_TIME,SURVEY_END_TIME,DEVICE_ID,LOCATION,_LOCATION_latitude,_LOCATION_longitude,_LOCATION_altitude,_LOCATION_precision,VILLAGE_NAME,ALT_VILLAGE_NAME,NUMBER_OF_HOUSEHOLDS,DISTRICT,CHIEFDOM,WARD,CONSTITUENCY,NEAREST_HC_LOCATION,NEAREST_HC_TYPE,meta/instanceID,_uuid,_submission_time
2015-01-18T09:05:38.562Z,2015-01-18T09:18:35.055Z,3.53323E+14,8.46232604 -12.3800643 113.0 7.0,8.46232604,-12.3800643,113,7,Malai,Malai,240,Tonkolili,Yoni,208,61,Rokimbie 2,primary,uuid:bc768087-e6c5-4219-b520-0fb9a7374860,bc768087-e6c5-4219-b520-0fb9a7374860,2015-01-19T08:09:44
2015-01-18T09:34:27.582Z,2015-01-18T09:42:51.889Z,3.53323E+14,8.45522124 -12.36965815 105.69999694824219 6.0,8.45522124,-12.36965815,105.6999969,6,Mapamant,Mapamant,150,Tonkolili,Yoni,209,61,Makurgba,primary,uuid:f25f466b-4ed3-4ebe-9f66-7a8f552d5ce2,f25f466b-4ed3-4ebe-9f66-7a8f552d5ce2,2015-01-19T08:09:46
2015-01-18T09:52:48.807Z,2015-01-18T10:19:31.116Z,3.53323E+14,8.44201707 -12.37588951 111.5 11.0,8.44201707,-12.37588951,111.5,11,Kockri,Kockri,3,Tonkolili,Yoni,209,61,Makurgba,primary,uuid:9b0c0d4d-905e-4ab9-9e31-9caf500ca0b7,9b0c0d4d-905e-4ab9-9e31-9caf500ca0b7,2015-01-19T08:09:47
2015-01-18T10:03:57.935Z,2015-01-18T10:18:25.675Z,3.53323E+14,8.43975269 -12.37819119 111.9000015258789 7.0,8.43975269,-12.37819119,111.9000015,7,Gbombana,Gbombana,100,Tonkolili,Yoni,209,61,Makutgba,primary,uuid:6de895f3-a922-492b-95cd-b7a7e058ae69,6de895f3-a922-492b-95cd-b7a7e058ae69,2015-01-19T08:09:49
2015-01-19T10:23:48.756Z,2015-01-19T16:31:46.961Z,3.52624E+14,8.76640133 -11.98256001 127.5999984741211 8.0,8.76640133,-11.98256001,127.5999985,8,Rogbessya,n/a,30,Bombali,Paki Masabong,92,30,Makolo,primary,uuid:18ab4ff8-c013-4c27-86cd-4afed0c7708f,18ab4ff8-c013-4c27-86cd-4afed0c7708f,2015-01-19T17:03:09
2015-01-19T10:37:41.390Z,2015-01-19T16:32:11.493Z,3.52624E+14,8.77232067 -11.98932448 117.80000305175781 7.0,8.77232067,-11.98932448,117.8000031,7,Madina,n/a,26,Bombali,Bombali Shebora,292,30,Makolo,primary,uuid:93f6f902-a54b-46d5-8839-7ca7f761a1d3,93f6f902-a54b-46d5-8839-7ca7f761a1d3,2015-01-19T17:03:10
2015-01-19T11:01:41.115Z,2015-01-19T15:28:12.617Z,3.52624E+14,8.7747062 -11.98561068 118.5 8.0,8.7747062,-11.98561068,118.5,8,Mofunday,n/a,18,Bombali,,92,30,Makolo,primary,uuid:17f36ab6-da41-4852-b7a2-db31945c8994,17f36ab6-da41-4852-b7a2-db31945c8994,2015-01-19T17:03:12
2015-01-19T11:22:42.576Z,2015-01-19T15:32:12.100Z,3.52624E+14,8.78472415 -12.00464343 39.900001525878906 8.0,8.78472415,-12.00464343,39.90000153,8,Rogbonko,n/a,154,Bombali,Bombali Shebora,92,30,Makumpbana,primary,uuid:ee09479a-d557-4742-82d6-e380832b7849,ee09479a-d557-4742-82d6-e380832b7849,2015-01-19T17:03:13
2015-01-19T11:36:20.952Z,2015-01-19T16:34:14.036Z,3.52624E+14,8.79086678 -11.99939694 117.0999984741211 8.0,8.79086678,-11.99939694,117.0999985,8,Gbonshera,n/a,15,Bombali,Paki Masabong,92,30,Makumpa,primary,uuid:625c2394-7418-4155-aad5-2b9125c12564,625c2394-7418-4155-aad5-2b9125c12564,2015-01-19T17:03:14
2015-01-19T11:56:37.951Z,2015-01-19T13:05:46.766Z,3.52624E+14,8.79627929 -11.99566501 93.19999694824219 8.0,8.79627929,-11.99566501,93.19999695,8,Mabrake,n/a,20,Bombali,Paki Masabong,92,30,Makumpa,primary,uuid:057394a1-dbac-4178-8553-bfb3c569588a,057394a1-dbac-4178-8553-bfb3c569588a,2015-01-19T17:03:16
2015-01-19T12:24:07.008Z,2015-01-19T13:02:26.645Z,3.52624E+14,8.80120519 -11.99116672 164.8000030517578 8.0,8.80120519,-11.99116672,164.8000031,8,Doyeama,n/a,7,Bombali,Paki Masabong,92,30,Makumpa,primary,uuid:42786b24-dc58-4c77-a211-8b1b1f63c4cd,42786b24-dc58-4c77-a211-8b1b1f63c4cd,2015-01-19T17:03:17
2015-01-19T13:38:19.623Z,2015-01-19T16:36:41.235Z,3.52624E+14,8.79479324 -12.02137083 124.19999694824219 8.0,8.79479324,-12.02137083,124.1999969,8,Matene,n/a,150,Bombali,Bombali Shebora,93,30,Makumpa,primary,uuid:b72a2584-3a82-41ca-99bf-980294a9afae,b72a2584-3a82-41ca-99bf-980294a9afae,2015-01-19T17:03:20
2015-01-19T14:46:48.636Z,2015-01-19T16:38:05.578Z,3.52624E+14,8.84041485 -12.05700923 129.5 8.0,8.84041485,-12.05700923,129.5,8,Makambo,n/a,1000,Bombali,Bombali Shebora,94,30,Makama,primary,uuid:79d1fecd-7f18-457e-9a22-75f855e3380f,79d1fecd-7f18-457e-9a22-75f855e3380f,2015-01-19T17:03:23
2015-01-19T10:34:43.756Z,2015-01-19T11:47:06.968Z,3.53136E+14,8.782348333333335 -11.948013333333332 -131.8 7.4,8.782348333,-11.94801333,-131.8,7.4,Masingbin,n/a,30,Bombali,Paki Masabong,n/a,n/a,Masingbin,primary,uuid:6b9b3ecb-82d6-45e2-9a98-9d95ebbd5163,6b9b3ecb-82d6-45e2-9a98-9d95ebbd5163,2015-01-19T17:05:58
2015-01-19T10:50:58.797Z,2015-01-19T10:56:19.451Z,3.53136E+14,8.805846666666667 -11.96646 -212.2 7.6,8.805846667,-11.96646,-212.2,7.6,Rosanda,n/a,73,Bombali,Paki Masabong,94,30,Masingbin,primary,uuid:9597f47a-60ca-45a3-970b-9526b732775c,9597f47a-60ca-45a3-970b-9526b732775c,2015-01-19T17:06:03
2015-01-19T11:10:03.382Z,2015-01-19T11:49:12.454Z,3.53136E+14,8.809171666666666 -11.951681666666666 -276.7 8.0,8.809171667,-11.95168167,-276.7,8,Bumba,n/a,86,Bombali,Paki Masabong,94,30,Masingbin,primary,uuid:bed52e4e-c5fd-45ea-b139-f6c7ec40b7c5,bed52e4e-c5fd-45ea-b139-f6c7ec40b7c5,2015-01-19T17:06:07
2015-01-19T11:29:12.789Z,2015-01-19T11:46:03.498Z,3.53136E+14,8.804261666666667 -11.93031 -591.4 7.0,8.804261667,-11.93031,-591.4,7,Malai,n/a,40,Bombali,Paki Masabong,94,30,Mapakie,primary,uuid:6f07fbfc-f297-4ebf-9138-44a9af647bfb,6f07fbfc-f297-4ebf-9138-44a9af647bfb,2015-01-19T17:06:10
2015-01-19T11:40:38.296Z,2015-01-19T11:44:57.779Z,3.53136E+14,8.791866666666666 -11.932816666666668 -427.0 7.6,8.791866667,-11.93281667,-427,7.6,Maforay 2,n/a,4,Bombali,Paki Masabong,94,30,Mapakie,primary,uuid:eff22b44-97e6-4451-89bc-a682e6025b20,eff22b44-97e6-4451-89bc-a682e6025b20,2015-01-19T17:06:15
2015-01-19T12:27:56.343Z,2015-01-19T12:32:36.352Z,3.53136E+14,8.78484 -11.964781666666665 23.8 6.5,8.78484,-11.96478167,23.8,6.5,Makontho,n/a,11,Bombali,Paki Masabong,64,30,"
Masingbin",primary,uuid:b32e181f-7880-4732-a26b-32b771c48be6,b32e181f-7880-4732-a26b-32b771c48be6,2015-01-19T17:06:19
2015-01-19T12:56:39.864Z,2015-01-19T13:01:18.769Z,3.53136E+14,8.779008333333334 -11.994299999999999 57.3 6.2,8.779008333,-11.9943,57.3,6.2,Royebeh,n/a,20,Bombali,Paki Masabong,94,30,Masingbin,primary,uuid:a343858b-6fe4-4eee-bf66-36e028b60301,a343858b-6fe4-4eee-bf66-36e028b60301,2015-01-19T17:06:23
2015-01-19T13:09:55.425Z,2015-01-19T13:21:24.597Z,3.53136E+14,8.790576666666668 -12.000495 545.0 7.1,8.790576667,-12.000495,545,7.1,Rogbomshery,n/a,5,Bombali,Paki Masabong,94,30,Makump,primary,uuid:276c8173-311c-47d1-9895-9d330bb90eb9,276c8173-311c-47d1-9895-9d330bb90eb9,2015-01-19T17:06:27
2015-01-19T14:05:31.583Z,2015-01-19T14:13:27.433Z,3.53136E+14,8.773985000000001 -12.046161666666668 453.6 6.4,8.773985,-12.04616167,453.6,6.4,Manonkoh,n/a,560,Bombali,Bombali Shebora,92,30,Kontha,primary,uuid:295ee1ef-d28e-45a3-a621-3953577e8a41,295ee1ef-d28e-45a3-a621-3953577e8a41,2015-01-19T17:06:29
2015-01-19T15:09:47.686Z,2015-01-19T15:17:34.141Z,3.53136E+14,8.864726666666666 -12.05548 337.8 7.8,8.864726667,-12.05548,337.8,7.8,Makama,n/a,5000,Bombali,Bombali Shebora,94,30,Makama,primary,uuid:d4c928be-d16c-4d41-9eb2-d66e451944a1,d4c928be-d16c-4d41-9eb2-d66e451944a1,2015-01-19T17:06:31
2015-01-19T10:08:29.811Z,2015-01-19T16:56:37.210Z,9.90003E+14,8.72525639 -11.95968153 97.0 5.0,8.72525639,-11.95968153,97,5,Rogbaray,n/a,16,Bombali,Paki Masabong,92,30,Magburaka,primary,uuid:d58cf352-370e-4005-9f93-de5e99cccb23,d58cf352-370e-4005-9f93-de5e99cccb23,2015-01-19T17:19:52
2015-01-19T10:15:22.283Z,2015-01-19T10:19:34.514Z,9.90003E+14,8.72779171 -11.95819304 152.0 8.0,8.72779171,-11.95819304,152,8,Makump,Makump America,150,Bombali,Paki Masabong,92,30,Makoloh,primary,uuid:a5b7c306-f2d1-4bb1-88ff-dda01f66dde7,a5b7c306-f2d1-4bb1-88ff-dda01f66dde7,2015-01-19T17:19:53
2015-01-19T10:27:39.450Z,2015-01-19T10:31:31.238Z,9.90003E+14,8.7116484 -11.98858885 151.0 11.0,8.7116484,-11.98858885,151,11,Masatie,n/a,40,Bombali,Paki Masabong,92,30,Masabong Pill,primary,uuid:00a7b466-12d2-4ffb-9b7a-92a7c0a016df,00a7b466-12d2-4ffb-9b7a-92a7c0a016df,2015-01-19T17:19:54
2015-01-19T10:38:00.709Z,2015-01-19T16:58:33.059Z,9.90003E+14,8.70069461 -12.00169285 129.0 8.0,8.70069461,-12.00169285,129,8,Masabong,Masabong Pill,135,Bombali,Paki Masabong,92,30,Masabong Pill,primary,uuid:622c4d2b-bd10-4cef-9f3d-580c3f4bf571,622c4d2b-bd10-4cef-9f3d-580c3f4bf571,2015-01-19T17:19:55
2015-01-19T10:49:14.897Z,2015-01-19T16:59:01.342Z,9.90003E+14,8.6915036 -12.02543216 128.0 7.0,8.6915036,-12.02543216,128,7,Makani,n/a,50,Bombali,Paki Masabong,92,30,Masabong Pill,primary,uuid:53187f8c-7008-42e7-b050-2f93bab55561,53187f8c-7008-42e7-b050-2f93bab55561,2015-01-19T17:19:56
2015-01-19T10:59:36.759Z,2015-01-19T16:59:36.055Z,9.90003E+14,8.693258 -12.04336161 103.0 7.0,8.693258,-12.04336161,103,7,Makintha,Makintha Koray,n/a,Bombali,Paki Masabong,92,30,Masabong Pill,primary,uuid:ced6e28e-fba7-4ef3-ba49-1c5b499d140c,ced6e28e-fba7-4ef3-ba49-1c5b499d140c,2015-01-19T17:19:57
2015-01-19T11:15:50.335Z,2015-01-19T17:00:15.821Z,9.90003E+14,8.70499687 -12.06063138 105.0 13.0,8.70499687,-12.06063138,105,13,Makanqoi,n/a,64,Bombali,Paki Masabong,92,30,Masabong Pill,primary,uuid:91fa21ef-1393-4ec5-a6da-fcda4d5f1e66,91fa21ef-1393-4ec5-a6da-fcda4d5f1e66,2015-01-19T17:19:59
2015-01-19T12:02:18.650Z,2015-01-19T12:08:32.757Z,9.90003E+14,8.74048453 -11.99788828 104.0 7.0,8.74048453,-11.99788828,104,7,Makeni ,Makeni Lol,200,Bombali,Paki Masabong,92,30,Makeni Lol,primary,uuid:a554cc9d-77c5-4b05-944d-9fd5a2793591,a554cc9d-77c5-4b05-944d-9fd5a2793591,2015-01-19T17:20:00
2015-01-19T12:14:44.035Z,2015-01-19T12:18:16.961Z,9.90003E+14,8.74881596 -11.98462306 96.0 8.0,8.74881596,-11.98462306,96,8,Makuna,n/a,50,Bombali,Paki Masabong,92,30,Makeni Lol,primary,uuid:a7f50580-12fa-480d-bcb4-ddfa7f54d3a8,a7f50580-12fa-480d-bcb4-ddfa7f54d3a8,2015-01-19T17:20:01
2015-01-19T12:25:24.139Z,2015-01-19T12:31:50.308Z,9.90003E+14,8.73341308 -11.98465721 87.0 12.0,8.73341308,-11.98465721,87,12,Mathullah,n/a,82,Bombali,Paki Masabong,92,30,Makeni Lol,primary,uuid:a0882b29-cc47-4e89-8435-81cbe52e66e2,a0882b29-cc47-4e89-8435-81cbe52e66e2,2015-01-19T17:20:03
2015-01-17T15:51:52.082Z,2015-01-19T11:49:17.676Z,3.53428E+14,8.77751887 -11.90394172 185.0 8.0,8.77751887,-11.90394172,185,8,Mashema,n/a,25,Bombali,Paki Masabong,94,30,Mapaki,primary,uuid:71255bb4-6c2e-4eac-8b81-7174b3876c72,71255bb4-6c2e-4eac-8b81-7174b3876c72,2015-01-19T17:20:53
2015-01-19T10:46:18.271Z,2015-01-19T16:23:24.629Z,3.53428E+14,8.77166854 -11.89736167 148.60000610351563 6.0,8.77166854,-11.89736167,148.6000061,6,Mafina,n/a,56,Bombali,Paki Masabong,94,30,Mapaki,primary,uuid:d4805c9f-fe30-4990-bf6b-4c27a8eb7adb,d4805c9f-fe30-4990-bf6b-4c27a8eb7adb,2015-01-19T17:20:56
2015-01-19T11:39:06.291Z,2015-01-19T16:23:57.568Z,3.53428E+14,8.80512893 -11.88968543 151.10000610351563 8.0,8.80512893,-11.88968543,151.1000061,8,Malimp,n/a,45,Bombali,Paki Masabong,94,30,Mapaki,primary,uuid:8a17eb99-6ed3-42ca-869f-15e852ceeb46,8a17eb99-6ed3-42ca-869f-15e852ceeb46,2015-01-19T17:20:59
2015-01-19T11:54:11.365Z,2015-01-19T16:24:20.124Z,3.53428E+14,8.7875939 -11.88576823 141.3000030517578 7.0,8.7875939,-11.88576823,141.3000031,7,Mamanso,n/a,30,Bombali,Paki Masabong,94,30,Mapaki,primary,uuid:0c51b726-2685-4307-977b-106f7969902f,0c51b726-2685-4307-977b-106f7969902f,2015-01-19T17:21:02
2015-01-19T12:11:28.289Z,2015-01-19T16:24:43.213Z,3.53428E+14,8.80891202 -11.89839398 156.39999389648438 5.0,8.80891202,-11.89839398,156.3999939,5,Maso,n/a,60,Bombali,Paki Masabong,94,30,Mapaki,primary,uuid:8b533fc3-ee39-4b65-ae9f-363d37f844b4,8b533fc3-ee39-4b65-ae9f-363d37f844b4,2015-01-19T17:21:04
2015-01-19T12:21:34.880Z,2015-01-19T16:26:23.957Z,3.53428E+14,8.83782448 -11.89708165 150.3000030517578 5.0,8.83782448,-11.89708165,150.3000031,5,Kathekeyalol,n/a,60,Bombali,Paki Masabong,94,30,Mapaki,primary,uuid:103105fe-4bfd-43b6-b016-f1df8dc34813,103105fe-4bfd-43b6-b016-f1df8dc34813,2015-01-19T17:21:06
2015-01-19T12:51:48.219Z,2015-01-19T16:27:55.349Z,3.53428E+14,8.87112463 -11.93974456 170.8000030517578 4.0,8.87112463,-11.93974456,170.8000031,4,Mabai,n/a,100,Bombali,Paki Masabong,94,30,Mapaki,primary,uuid:875846d5-dbac-452b-832a-1529cc13042d,875846d5-dbac-452b-832a-1529cc13042d,2015-01-19T17:21:07
2015-01-19T13:01:32.801Z,2015-01-19T16:35:05.750Z,3.53428E+14,8.87921785 -11.94673312 163.10000610351563 4.0,8.87921785,-11.94673312,163.1000061,4,Maforay,n/a,40,Bombali,Paki Masabong,94,30,Mapaki,primary,uuid:453c2099-acb6-4273-bf08-1c810bdd778a,453c2099-acb6-4273-bf08-1c810bdd778a,2015-01-19T17:21:10
2015-01-19T13:14:43.057Z,2015-01-19T16:34:12.499Z,3.53428E+14,8.88068006 -11.95243724 151.5 8.0,8.88068006,-11.95243724,151.5,8,Kamoriah,n/a,83,Bombali,Safronkoh Limba,107,34,Binkoloh,primary,uuid:c74be538-821f-4b00-bd57-e60b4de8250c,c74be538-821f-4b00-bd57-e60b4de8250c,2015-01-19T17:21:12
2015-01-19T13:38:29.604Z,2015-01-19T13:50:52.241Z,3.53428E+14,8.90816539 -11.95987761 128.5 8.0,8.90816539,-11.95987761,128.5,8,Mabanta,n/a,60,Bombali,Safronkoh Limba,107,34,Makeni,primary,uuid:13cbe15b-901c-455c-acb0-0eb76d92b4a6,13cbe15b-901c-455c-acb0-0eb76d92b4a6,2015-01-19T17:21:15
2015-01-19T13:54:53.661Z,2015-01-19T17:19:23.905Z,3.53428E+14,8.91981802 -11.97040441 106.0 8.0,8.91981802,-11.97040441,106,8,Mankoreh,n/a,90,Bombali,Safronkoh Limba,107,34,Binkoloh,primary,uuid:fb889b82-d4a5-42e9-a228-298434a48672,fb889b82-d4a5-42e9-a228-298434a48672,2015-01-19T17:21:18
2012-01-04T22:37:03.698Z,2012-01-05T05:41:49.889Z,8.65316E+14,8.718918333333333 -11.973591666666668 71.6 7.9,8.718918333,-11.97359167,71.6,7.9,Masabong,Masabong Thoron,35,Bombali,Paki Masabong,92,30,Makeni Lol,primary,uuid:edbd6c35-fc05-42cb-8bf0-3f784f25b001,edbd6c35-fc05-42cb-8bf0-3f784f25b001,2015-01-19T17:22:07
2012-01-04T22:57:41.850Z,2012-01-05T05:13:14.772Z,8.65316E+14,8.705458333333333 -11.997703333333334 72.4 10.0,8.705458333,-11.99770333,72.4,10,Rogbanka,n/a,12,Bombali,Paki Masabong,92,30,Masabong Pil,primary,uuid:c7a60ec0-9e7e-47f1-97b0-e8c70eb0d0a6,c7a60ec0-9e7e-47f1-97b0-e8c70eb0d0a6,2015-01-19T17:22:08
2012-01-04T23:27:59.844Z,2012-01-05T04:35:10.250Z,8.65316E+14,8.709616666666667 -12.015256666666668 90.9 14.4,8.709616667,-12.01525667,90.9,14.4,Mayendeh,Mayendeh Kopr,15,Bombali,Paki Masabong,92,30,Masabong Pil,primary,uuid:29b1b0d5-e054-46ec-95a9-d701e915bed7,29b1b0d5-e054-46ec-95a9-d701e915bed7,2015-01-19T17:22:11
2012-01-04T23:41:29.312Z,2012-01-05T04:32:06.388Z,8.65316E+14,8.71748 -12.027661666666665 48.7 12.4,8.71748,-12.02766167,48.7,12.4,Mayendeh,Mayendeh Tuma,15,Bombali,Paki Masabong,92,30,Paki Masabong,primary,uuid:88f2f306-576c-4952-9bc7-0a964275b408,88f2f306-576c-4952-9bc7-0a964275b408,2015-01-19T17:22:15
2012-01-05T00:38:46.573Z,2012-01-05T04:16:41.102Z,8.65316E+14,8.717678333333334 -12.031239999999999 88.0 11.8,8.717678333,-12.03124,88,11.8,Fothaneh,n/a,65,Bombali,Bombali Shebora,30,92,Konta,primary,uuid:77f6dcd6-c571-4d51-96bd-932e85e3d33d,77f6dcd6-c571-4d51-96bd-932e85e3d33d,2015-01-19T17:22:19
2012-01-05T00:51:00.908Z,2012-01-05T05:18:55.932Z,8.65316E+14,8.722471666666667 -12.031178333333333 102.9 9.3,8.722471667,-12.03117833,102.9,9.3,Masuba,n/a,120,Bombali,Bombali Shebora,92,30,Konta,primary,uuid:fb34eecc-9774-4815-9a56-12cf4cb417f7,fb34eecc-9774-4815-9a56-12cf4cb417f7,2015-01-19T17:22:20
2012-01-05T01:18:48.051Z,2012-01-05T04:23:13.224Z,8.65316E+14,8.723591666666666 -12.057920000000001 47.4 9.2,8.723591667,-12.05792,47.4,9.2,Makitie,n/a,20,Bombali,Bombali Shebora,92,30,Konta Baishara,primary,uuid:25d33f15-4b94-405f-a3f4-155f0f7281ba,25d33f15-4b94-405f-a3f4-155f0f7281ba,2015-01-19T17:22:26
2012-01-05T01:39:46.060Z,2012-01-05T04:25:01.248Z,8.65316E+14,8.745773333333334 -12.04848 63.5 11.4,8.745773333,-12.04848,63.5,11.4,Rokonta,Konta Bai Shara,500,Bombali,Bombali Shebora,92,30,Konta,primary,uuid:65f280f0-3404-4362-83f8-e766aef8b3e5,65f280f0-3404-4362-83f8-e766aef8b3e5,2015-01-19T17:22:28
2012-01-05T02:16:19.231Z,2012-01-05T05:43:57.314Z,8.65316E+14,8.764233333333333 -12.054968333333333 63.0 8.1,8.764233333,-12.05496833,63,8.1,Rogbanka,n/a,46,Bombali,Bombali Shebora,93,30,Robat,primary,uuid:0a3cd213-0cc7-4a29-9a6d-3c007ac99ba0,0a3cd213-0cc7-4a29-9a6d-3c007ac99ba0,2015-01-19T17:22:30
2012-01-05T02:40:42.929Z,2012-01-05T04:30:17.515Z,8.65316E+14,8.778960000000001 -12.050843333333335 86.9 9.8,8.77896,-12.05084333,86.9,9.8,Masathie,n/a,22,Bombali,Bombali Shebora,92,30,Robat,primary,uuid:67abe7fc-15e9-4de7-b94c-bfdf3201fc3e,67abe7fc-15e9-4de7-b94c-bfdf3201fc3e,2015-01-19T17:22:33
2012-01-05T02:51:38.704Z,2012-01-05T05:19:42.171Z,8.65316E+14,8.789953333333333 -12.061015000000001 82.4 10.1,8.789953333,-12.061015,82.4,10.1,Rochain,Rochain Bat,120,Bombali,Bombali Shebora,92,30,Rochain,primary,uuid:72b02d47-2a91-4f76-a8a1-442dd346e29d,72b02d47-2a91-4f76-a8a1-442dd346e29d,2015-01-19T17:22:36
2015-01-19T08:34:20.338Z,2015-01-19T16:26:26.051Z,3.58599E+14,8.758201230432395 -11.933920336295927 154.26931312340133 8.0,8.75820123,-11.93392034,154.2693131,8,Moria,n/a,100,Bombali,Paki Masabong,94,30,Makolo,primary,uuid:a1b446c6-34b3-47a0-8bfd-fe166a7b6149,a1b446c6-34b3-47a0-8bfd-fe166a7b6149,2015-01-19T17:29:41
2015-01-19T10:37:51.966Z,2015-01-19T17:29:49.474Z,3.53428E+14,8.77745191 -11.99434226 97.5 8.0,8.77745191,-11.99434226,97.5,8,Rosente Junction,n/a,170,Bombali,Bombali Shebora,19,30,Makon,primary,uuid:aee6fe45-d16d-402a-b2d2-154c0b8fd624,aee6fe45-d16d-402a-b2d2-154c0b8fd624,2015-01-19T17:37:51
2015-01-19T12:04:26.228Z,2015-01-19T17:30:36.181Z,3.53428E+14,8.7532324 -12.00304503 126.80000305175781 5.0,8.7532324,-12.00304503,126.8000031,5,Makaiba,n/a,40,Bombali,Bombali Shebora,30,19,Rokonta,primary,uuid:a0008b3e-58d7-4f8a-aba6-5631f3797474,a0008b3e-58d7-4f8a-aba6-5631f3797474,2015-01-19T17:37:52
2015-01-19T12:37:56.923Z,2015-01-19T17:31:16.254Z,3.53428E+14,8.76678875 -12.01254457 124.30000305175781 4.0,8.76678875,-12.01254457,124.3000031,4,Maleften,n/a,25,Bombali,Bombali Shebora,19,30,Rokonta,primary,uuid:eea3c3ec-4797-4829-9dae-c6425a897db3,eea3c3ec-4797-4829-9dae-c6425a897db3,2015-01-19T17:37:53
2015-01-19T13:24:40.493Z,2015-01-19T17:32:27.807Z,3.53428E+14,8.75663836 -12.05210782 122.80000305175781 8.0,8.75663836,-12.05210782,122.8000031,8,Mankeneh,Mankeneh Gbonki,47,Bombali,Bombali Shebora,19,30,Rokonta,primary,uuid:2aa2e35d-bc57-4664-858c-0312a954771c,2aa2e35d-bc57-4664-858c-0312a954771c,2015-01-19T17:37:55
2015-01-19T14:47:59.466Z,2015-01-19T17:33:22.388Z,3.53428E+14,8.82413019 -12.05773973 134.3000030517578 7.0,8.82413019,-12.05773973,134.3000031,7,Mabole,n/a,850,Bombali,Bombali Shebora,93,30,Mabole,primary,uuid:bfec47df-169e-4e49-8cef-408794789bad,bfec47df-169e-4e49-8cef-408794789bad,2015-01-19T17:37:56
2015-01-19T15:24:31.545Z,2015-01-19T17:35:11.757Z,3.53428E+14,8.80700258 -12.06837614 94.80000305175781 4.0,8.80700258,-12.06837614,94.80000305,4,Mayendeh,n/a,58,Bombali,Bombali Shebora,93,30,Mabole,primary,uuid:d5f03979-a8a4-4b47-9470-f88f658cf7d6,d5f03979-a8a4-4b47-9470-f88f658cf7d6,2015-01-19T17:37:57
2015-01-19T15:46:31.710Z,2015-01-19T17:36:01.184Z,3.53428E+14,8.79154514 -12.06192568 129.8000030517578 8.0,8.79154514,-12.06192568,129.8000031,8,Robath,n/a,54,Bombali,Bombali Shebora,93,30,Robath,primary,uuid:4dd41059-6b18-4dc8-8d77-db539e014ad2,4dd41059-6b18-4dc8-8d77-db539e014ad2,2015-01-19T17:37:58
2015-01-19T10:59:17.004Z,2015-01-19T13:06:15.086Z,3.53313E+14,8.77067497 -11.99789133 136.6999969482422 8.0,8.77067497,-11.99789133,136.6999969,8,Rosente,n/a,119,Bombali,Bombali Shebora,19,30,Konter,primary,uuid:849c9b24-f4d7-4ed2-b574-09483fcdd99b,849c9b24-f4d7-4ed2-b574-09483fcdd99b,2015-01-19T17:39:19
2015-01-19T12:09:29.753Z,2015-01-19T17:21:14.991Z,3.53313E+14,8.74701837 -12.00888354 77.9000015258789 7.0,8.74701837,-12.00888354,77.90000153,7,Mamaso,n/a,125,Bombali,Bombali Shebora,19,30,Rokonta,primary,uuid:c97ae603-263c-4fa0-bced-a890f751feaa,c97ae603-263c-4fa0-bced-a890f751feaa,2015-01-19T17:39:28
2015-01-19T12:23:50.145Z,2015-01-19T17:20:18.176Z,3.53313E+14,8.74946057 -12.00522197 67.0 8.0,8.74946057,-12.00522197,67,8,Petifu Mamaso,n/a,12,Bombali,Bombali Shebora,19,30,Rokonta,primary,uuid:d5ba1730-edb6-4d0b-bbbf-57cb1f01d776,d5ba1730-edb6-4d0b-bbbf-57cb1f01d776,2015-01-19T17:39:39
2015-01-19T12:54:35.680Z,2015-01-19T17:21:59.845Z,3.53313E+14,8.76096669 -12.02866361 124.9000015258789 8.0,8.76096669,-12.02866361,124.9000015,8,Maserry,n/a,27,Bombali,Bombali Shebora,19,30,Rokonta,primary,uuid:7425693d-404b-4c9f-a5ca-c44f96e88c86,7425693d-404b-4c9f-a5ca-c44f96e88c86,2015-01-19T17:39:47
2015-01-19T13:41:01.863Z,2015-01-19T17:22:30.409Z,3.53313E+14,8.7745497 -12.04563999 113.5 3.0,8.7745497,-12.04563999,113.5,3,Manokon,n/a,350,Bombali,Bombali Shebora,19,30,Rokonta,primary,uuid:99f8e5f4-e365-4436-b462-2fa7c6600dcb,99f8e5f4-e365-4436-b462-2fa7c6600dcb,2015-01-19T17:39:56
2015-01-19T14:14:02.709Z,2015-01-19T17:23:21.389Z,3.53313E+14,8.8068284 -12.03990688 118.0999984741211 7.0,8.8068284,-12.03990688,118.0999985,7,Makump Bana,n/a,1750,Bombali,Bombali Shebora,93,30,Makump Bana,primary,uuid:74ce0750-740b-4b2c-84d3-333c15a3a814,74ce0750-740b-4b2c-84d3-333c15a3a814,2015-01-19T17:40:02
2015-01-19T15:07:51.935Z,2015-01-19T17:25:14.496Z,3.53313E+14,8.81039242 -12.05765611 117.30000305175781 3.0,8.81039242,-12.05765611,117.3000031,3,Mamoru,n/a,66,Bombali,Bombali Shebora,93,30,Maboleh,primary,uuid:0f7fc675-64c1-42d8-a0c7-24af7533e816,0f7fc675-64c1-42d8-a0c7-24af7533e816,2015-01-19T17:40:19
